$ Aurora File: n25x10.gtr.au.dat	Date: 	Misc: 
$ Atem File: n25x10.gtr
VARIABLE W = 2.5e-05
VARIABLE L = 1e-05
VARIABLE T = 25
VARIABLE REGION = 0 

TABLE VGS  VBS  VDS  ID  
3.300000e+00   0.000000e+00   3.300000e+00   1.163900e-03   
0.000000e+00   -1.000000e+00   3.300000e+00   1.710000e-12   
1.000000e-01   -1.000000e+00   3.300000e+00   1.270000e-12   
2.000000e-01   -1.000000e+00   3.300000e+00   1.170000e-12   
3.000000e-01   -1.000000e+00   3.300000e+00   4.120000e-12   
4.000000e-01   -1.000000e+00   3.300000e+00   8.113000e-11   
5.000000e-01   -1.000000e+00   3.300000e+00   1.895700e-09   
6.000000e-01   -1.000000e+00   3.300000e+00   4.040400e-08   
7.000000e-01   -1.000000e+00   3.300000e+00   5.426000e-07   
8.000000e-01   -1.000000e+00   3.300000e+00   2.877200e-06   
9.000000e-01   -1.000000e+00   3.300000e+00   8.159100e-06   
1.000000e+00   -1.000000e+00   3.300000e+00   1.691800e-05   
1.100000e+00   -1.000000e+00   3.300000e+00   2.914400e-05   
1.200000e+00   -1.000000e+00   3.300000e+00   4.501400e-05   
1.300000e+00   -1.000000e+00   3.300000e+00   6.442000e-05   
1.400000e+00   -1.000000e+00   3.300000e+00   8.711800e-05   
1.500000e+00   -1.000000e+00   3.300000e+00   1.133500e-04   
1.600000e+00   -1.000000e+00   3.300000e+00   1.428300e-04   
1.700000e+00   -1.000000e+00   3.300000e+00   1.752500e-04   
1.800000e+00   -1.000000e+00   3.300000e+00   2.109800e-04   
1.900000e+00   -1.000000e+00   3.300000e+00   2.493300e-04   
2.000000e+00   -1.000000e+00   3.300000e+00   2.906800e-04   
2.100000e+00   -1.000000e+00   3.300000e+00   3.347100e-04   
2.200000e+00   -1.000000e+00   3.300000e+00   3.808900e-04   
2.300000e+00   -1.000000e+00   3.300000e+00   4.297200e-04   
2.400000e+00   -1.000000e+00   3.300000e+00   4.807100e-04   
2.500000e+00   -1.000000e+00   3.300000e+00   5.333300e-04   
2.600000e+00   -1.000000e+00   3.300000e+00   5.882000e-04   
2.700000e+00   -1.000000e+00   3.300000e+00   6.448000e-04   
2.800000e+00   -1.000000e+00   3.300000e+00   7.024500e-04   
2.900000e+00   -1.000000e+00   3.300000e+00   7.620000e-04   
3.000000e+00   -1.000000e+00   3.300000e+00   8.223700e-04   
3.100000e+00   -1.000000e+00   3.300000e+00   8.843700e-04   
3.200000e+00   -1.000000e+00   3.300000e+00   9.473300e-04   
3.300000e+00   -1.000000e+00   3.300000e+00   1.010800e-03   
0.000000e+00   -2.000000e+00   3.300000e+00   1.800000e-12   
1.000000e-01   -2.000000e+00   3.300000e+00   1.390000e-12   
2.000000e-01   -2.000000e+00   3.300000e+00   1.180000e-12   
3.000000e-01   -2.000000e+00   3.300000e+00   1.090000e-12   
4.000000e-01   -2.000000e+00   3.300000e+00   1.240000e-12   
5.000000e-01   -2.000000e+00   3.300000e+00   9.310000e-12   
6.000000e-01   -2.000000e+00   3.300000e+00   2.251100e-10   
7.000000e-01   -2.000000e+00   3.300000e+00   5.731200e-09   
8.000000e-01   -2.000000e+00   3.300000e+00   1.211800e-07   
9.000000e-01   -2.000000e+00   3.300000e+00   1.131800e-06   
1.000000e+00   -2.000000e+00   3.300000e+00   4.486800e-06   
1.100000e+00   -2.000000e+00   3.300000e+00   1.095400e-05   
1.200000e+00   -2.000000e+00   3.300000e+00   2.090700e-05   
1.300000e+00   -2.000000e+00   3.300000e+00   3.440000e-05   
1.400000e+00   -2.000000e+00   3.300000e+00   5.128000e-05   
1.500000e+00   -2.000000e+00   3.300000e+00   7.174500e-05   
1.600000e+00   -2.000000e+00   3.300000e+00   9.559500e-05   
1.700000e+00   -2.000000e+00   3.300000e+00   1.225200e-04   
1.800000e+00   -2.000000e+00   3.300000e+00   1.528500e-04   
1.900000e+00   -2.000000e+00   3.300000e+00   1.859900e-04   
2.000000e+00   -2.000000e+00   3.300000e+00   2.222800e-04   
2.100000e+00   -2.000000e+00   3.300000e+00   2.613800e-04   
